ident,type,name,municipality,latitude,longitude,region,takeoffs,landings,total,count_destinations
VA16,small_airport,Centreville Airport,Centreville, 38.87929916381836,-77.4843978881836,Südasien,6,32,38,5
VA17,small_airport,Mulberry Run Airport,Strasburg, 39.0359001159668,-78.39219665527344,Südasien,26,26,52,17
VA18,small_airport,Bundoran Airport,Charlottesville, 37.96849822998047,-78.68219757080078,Südasien,25,112,137,18
VA19,small_airport,Snow Hill Airport,Charlottesville, 37.95399856567383,-78.36920166015625,Südasien,47,60,107,28
VA23,small_airport,Sanford Field,Coles Point, 38.11899948120117,-76.61360168457031,Südasien,4,2,6,3
VA25,small_airport,Twin Towers Airport,Chase City, 36.76430130004883,-78.3604965209961,Südasien,5,7,12,5
VA26,small_airport,Trent Farm Airstrip,Critz, 36.65010070800781,-80.11640167236328,Südasien,2,2,4,1
VA27,small_airport,Moorefield's Airstrip,Critz, 36.559898376464844,-80.13780212402344,Südasien,2,25,27,2
VA28,small_airport,Layne Farm Airstrip,Cullen, 37.121299743652344,-78.64360046386719,Südasien,0,2,2,0
VA2B,small_airport,Meerut Sw Airport,, 28.90489959716797,77.67729949951172,Südasien,1,1,2,1
VA30,small_airport,Berryvale Airport,Culpeper, 38.526798248291016,-77.9563980102539,Südasien,35,41,76,22
VA31,small_airport,Apple Grove Airport,Kilmarnock, 37.76259994506836,-76.34629821777344,Südasien,5,9,14,3
VA32,small_airport,Longs Airport,Edinburg, 38.804298400878906,-78.5719985961914,Südasien,6,9,15,6
VA33,small_airport,Beaver Dam Airpark,Surry, 37.0443000793457,-76.76820373535156,Südasien,17,66,83,17
VA36,small_airport,F. U. M. A. Airport,Fork Union, 37.744598388671875,-78.27030181884766,Südasien,2,26,28,2
VA41,small_airport,High Hopes Airport,Withams, 37.934600830078125,-75.60990142822266,Südasien,21,31,52,17
VA42,small_airport,Dogwood Airpark,Fredericksburg, 38.35850143432617,-77.45220184326172,Südasien,79,275,354,38
VA44,small_airport,Rose Retreat Farm Airport,Goochland, 37.716800689697266,-77.88390350341797,Südasien,6,14,20,6
VA45,small_airport,Lous Airport,Gordonsville, 38.127899169921875,-78.1635971069336,Südasien,96,139,235,54
VA46,small_airport,Timber Ridge Airpark,Gore, 39.296199798583984,-78.36219787597656,Südasien,8,11,19,6
VA49,small_airport,Robertson Airport,Hanover, 37.705399,-77.372498,Südasien,46,55,101,31
VA50,small_airport,Woods Farm Airstrip,Hanover, 37.7150993347168,-77.30249786376953,Südasien,25,96,121,19
VA52,small_airport,Frank Field,Harrisonburg, 38.48509979248047,-78.94529724121094,Südasien,96,113,209,48
VA56,small_airport,Wells Airport,Ivor, 37.003501892089844,-76.82749938964844,Südasien,9,43,52,8
VA57,small_airport,Powhatan Airport,King George, 38.24850082397461,-77.21910095214844,Südasien,14,12,26,11
VA58,small_airport,River Bend Airport,Maurertown, 38.90610122680664,-78.44439697265625,Südasien,8,8,16,6
VA61,small_airport,Lovettsville Airfield,Lovettsville, 39.264,-77.657204,Südasien,28,16,44,14
VA62,small_airport,The Grass Patch Airport,Lovettsville, 39.259300231933594,-77.6572036743164,Südasien,16,22,38,9
VA64,small_airport,Hill Top Airport,Amelia, 37.41600036621094,-77.95390319824219,Südasien,9,15,24,8
VA67,small_airport,Homeland Airport,Culpeper, 38.570098876953125,-77.93499755859375,Südasien,8,19,27,5
VA71,small_airport,Aden Field,Manassas, 38.64849853515625,-77.53279876708984,Südasien,2,7,9,2
VA72,small_airport,Covington Airport,Martinsville, 36.600101470947266,-80.0386962890625,Südasien,1,20,21,1
VA73,small_airport,Mazza Airport,Matoaca, 37.244598388671875,-77.49420166015625,Südasien,50,160,210,34
VA75,small_airport,Smith Field,Mc Dowell, 38.3026008605957,-79.50810241699219,Südasien,0,17,17,0
VA76,small_airport,Baskerville Airport,Mc Kenney, 36.98759841918945,-77.77169799804688,Südasien,2,32,34,2
VA77,small_airport,Hanover Air Park,Mechanicsville, 37.694000244140625,-77.37689971923828,Südasien,49,76,125,29
VA79,small_airport,Hickory Tree Farm Airport,Middleburg, 38.95289993286133,-77.74690246582031,Südasien,6,3,9,6
VA80,small_airport,Woodle Airport,Midlothian, 37.47880172729492,-77.70189666748047,Südasien,122,271,393,90
VA81,small_airport,Cub Field,Mineral, 37.94540023803711,-77.89939880371094,Südasien,63,63,126,46
VA86,closed,Buddy Davis Field,New Market, 38.689301,-78.706398,Südasien,9,6,15,5
VA87,small_airport,Valley View Airport,Nokesville, 38.69179916381836,-77.55110168457031,Südasien,5,4,9,5
VA89,small_airport,Chance Airport,Davis Wharf, 37.56460189819336,-75.92630004882812,Südasien,27,103,130,23
VA91,small_airport,Johnson Field,Onancock, 37.704898834228516,-75.72660064697266,Südasien,17,11,28,16
VA92,small_airport,Peace and Plenty Farm Airport,Onancock, 37.7224006652832,-75.78579711914062,Südasien,29,51,80,24
VA93,small_airport,Ayers Airport,Columbia Furnace, 38.90510177612305,-78.65470123291016,Südasien,4,17,21,4
VA94,small_airport,Plainview Airport,Powhatan, 37.535701751708984,-77.89140319824219,Südasien,14,40,54,11
VA95,closed,Spring Valley Airport,Powhatan, 37.597099,-77.8003,Südasien,5,47,52,4
VA96,small_airport,Faber Airport,Lovingston, 37.825401306152344,-78.73169708251953,Südasien,1,87,88,1
VA97,closed,Harris Airport,Rectortown, 38.912601,-77.881699,Südasien,10,5,15,7
VA98,small_airport,Reedville Airport,Reedville, 37.82820129394531,-76.27330017089844,Südasien,32,18,50,16
VA99,small_airport,Federhart-Ophelia STOLport,Reedville, 37.90599822998047,-76.29049682617188,Südasien,7,14,21,6
VABB,large_airport,Chhatrapati Shivaji International Airport,Mumbai, 19.0886993408,72.8678970337,Südasien,4408,4291,8699,86
VAJJ,small_airport,Juhu Aerodrome,Mumbai, 19.098100662231445,72.83419799804688,Südasien,100,72,172,17
VAPO,medium_airport,Pune Airport,Pune, 18.58209991455078,73.9197006225586,Südasien,722,218,940,24
VDKC,small_airport,Kompong Cham Airport,Kompong Cham, 12.032999992370605,105.43299865722656,Südasien,0,3,3,0
VDPP,large_airport,Phnom Penh International Airport,Phnom Penh, 11.546600341796875,104.84400177001953,Südasien,0,2,2,0
VE23,small_airport,Burnpur Airport,, 23.631500244140625,86.97550201416016,Südasien,0,4,4,0
VEAT,medium_airport,Agartala Airport,Agartala, 23.8869991302,91.24040222170001,Südasien,28,32,60,4
VEBA,small_airport,Behala Airport,Behala, 22.504230499267578,88.29342651367188,Südasien,4,2,6,2
VECC,large_airport,Netaji Subhash Chandra Bose International Airport,Kolkata, 22.654699325561523,88.44670104980469,Südasien,2229,1758,3987,36
VEDG,medium_airport,Kazi Nazrul Islam Airport,Durgapur, 23.6225,87.243,Südasien,0,2,2,0
VEGK,medium_airport,Gorakhpur Airport,Gorakhpur, 26.739700317399997,83.4496994019,Südasien,154,106,260,8
VELP,medium_airport,Lengpui Airport,Aizawl, 23.840599060099997,92.6196975708,Südasien,0,1,1,0
VEPI,small_airport,Barrackpore Air Force Station,Barrackpore, 22.7810001373,88.3591995239,Südasien,3,417,420,3
VG00,small_airport,Mears Field,Eastville, 37.36989974975586,-75.9468994140625,Südasien,5,197,202,3
VG01,small_airport,Eureka Airport,Keysville, 37.062400817871094,-78.56169891357422,Südasien,0,1,1,0
VG05,small_airport,Payne Airport,Tabscott, 37.879600524902344,-78.05750274658203,Südasien,25,33,58,19
VG06,small_airport,Fulcher Family Farms Airport,Amherst, 37.725101470947266,-79.08309936523438,Südasien,0,5,5,0
VG07,small_airport,Rular Airport,Remington, 38.53889846801758,-77.82830047607422,Südasien,234,277,511,52
VG09,small_airport,Starbase Airport,Cape Charles, 37.22779846191406,-75.9832992553711,Südasien,0,4,4,0
VG10,small_airport,Cathro Airport,Charlottesville, 37.92789840698242,-78.55139923095703,Südasien,119,61,180,24
VG12,small_airport,Simpsonville Airport,Rhoadesville, 38.333499908447266,-77.86640167236328,Südasien,26,33,59,15
VG18,small_airport,Sky Bryce Airport,Basye, 38.81589889526367,-78.77030181884766,Südasien,13,23,36,13
VG19,small_airport,Sawyer Airport,New Church, 37.990522,-75.592872,Südasien,1,2,3,1
VG20,small_airport,Onley Airport,Onley, 37.67509841918945,-75.70989990234375,Südasien,2,4,6,2
VG22,small_airport,Rockfish Airport,Nellysford, 37.878819,-78.893558,Südasien,38,87,125,24
VG24,small_airport,Mayers Airport,Ashland, 37.78179931640625,-77.493896484375,Südasien,137,106,243,68
VG27,small_airport,Windy Ridge Airport,Bedford, 37.2692985534668,-79.43589782714844,Südasien,0,1,1,0
VG28,small_airport,Mann Airport,Boykins, 36.54899978637695,-77.19139862060547,Südasien,4,10,14,3
VG29,small_airport,Branham Mill Airpark,Warsaw, 37.97079849243164,-76.70970153808594,Südasien,68,73,141,34
VG30,small_airport,Scott Farm Strip,Cape Charles, 37.22710037231445,-75.97689819335938,Südasien,0,14,14,0
VG31,small_airport,Sager Field,Broadway, 38.713401794433594,-78.86389923095703,Südasien,11,23,34,11
VG32,small_airport,Eastview Airport,Buckingham, 37.61429977416992,-78.60359954833984,Südasien,0,4,4,0
VG33,small_airport,Bull Farm Airport,Cape Charles, 37.154598236083984,-75.95690155029297,Südasien,3,110,113,2
VG34,small_airport,Merifield Airport,Clarksville, 36.584598541259766,-78.50080108642578,Südasien,13,14,27,8
VG36,small_airport,Keysville Airport,Keysville, 37.03820037841797,-78.46279907226562,Südasien,0,8,8,0
VG37,small_airport,Umphlett Airstrip,Whaleyville, 36.589298248291016,-76.63800048828125,Südasien,0,12,12,0
VG38,small_airport,Easter Field,Amelia, 37.369598388671875,-78.08309936523438,Südasien,3,18,21,2
VG39,small_airport,Earth Airport,Cape Charles, 37.22079849243164,-76.00749969482422,Südasien,4,59,63,3
VG40,small_airport,Woody Field Airport,Rocky Mount, 36.8835983276,-79.85230255130001,Südasien,0,3,3,0
VG42,small_airport,Henshaw Airport,Hopewell, 37.25239944458008,-77.15270233154297,Südasien,87,165,252,52
VG43,small_airport,Arrowpoint Airport,Madison, 38.306400299072266,-78.0988998413086,Südasien,63,149,212,20
VG52,small_airport,Woodridge Field,Lovingston, 37.83919906616211,-78.82170104980469,Südasien,1,24,25,1
VG55,small_airport,Woodstock Airport,Woodstock, 38.88199996948242,-78.55780029296875,Südasien,2,0,2,2
VG56,small_airport,Midway Airport,Bloxom, 37.80830001831055,-75.60279846191406,Südasien,28,28,56,25
VG57,small_airport,Maples Field,Manassas, 38.6057014465,-77.5847015381,Südasien,2,2,4,2
VG58,small_airport,Abbott Airport,Rocky Mount, 36.945333,-79.796667,Südasien,0,1,1,0
VG64,small_airport,Lee Field,West Point, 37.5615,-76.852528,Südasien,76,111,187,46
VGBR,medium_airport,Barisal Airport,Barisal, 22.801000595092773,90.30120086669922,Südasien,14,15,29,1
VGEG,medium_airport,Shah Amanat International Airport,Chittagong, 22.24959945678711,91.81330108642578,Südasien,0,2,2,0
VGIS,medium_airport,Ishurdi Airport,Ishurdi, 24.15250015258789,89.04940032958984,Südasien,0,3,3,0
VGJR,medium_airport,Jessore Airport,Jashahor, 23.183799743652344,89.16079711914062,Südasien,4,36,40,1
VGRJ,medium_airport,Shah Mokhdum Airport,Rajshahi, 24.43720054626465,88.61650085449219,Südasien,3,7,10,1
VGSY,medium_airport,Osmany International Airport,Sylhet, 24.963199615478516,91.8667984008789,Südasien,9,19,28,1
VGTJ,small_airport,Tejgaon Airport,Dhaka, 23.778799057006836,90.38269805908203,Südasien,805,246,1051,53
VGZR,large_airport,Hazrat Shahjalal International Airport,Dhaka, 23.843347,90.397783,Südasien,790,858,1648,55
VHHH,large_airport,Hong Kong International Airport,Hong Kong, 22.308901,113.915001,Südasien,8634,8309,16943,155
VHSK,medium_airport,Shek Kong Air Base,Hong Kong, 22.436599731445312,114.08000183105469,Südasien,142,242,384,4
VI40,small_airport,Karnal Airport,, 29.714099884033203,77.0374984741211,Südasien,0,1,1,0
VI71,small_airport,Kalka Airport,, 30.824569702148438,76.88365173339844,Südasien,0,12,12,0
VIAG,medium_airport,Agra Airport,, 27.155799865722656,77.96089935302734,Südasien,5,15,20,3
VIAM,medium_airport,Ambala Air Force Station,, 30.368099212646484,76.81670379638672,Südasien,5,260,265,3
VIBL,small_airport,Bakshi Ka Talab Air Force Station,Lucknow, 26.988300323486328,80.89309692382812,Südasien,6,6,12,3
VIBY,medium_airport,Bareilly Air Force Station,Bareilly, 28.4221000671,79.45079803470001,Südasien,0,6,6,0
VICG,medium_airport,Chandigarh Airport,Chandigarh, 30.673500061035156,76.78849792480469,Südasien,16,72,88,4
VIDD,medium_airport,Safdarjung Airport,, 28.58449935913086,77.20580291748047,Südasien,10,10,20,9
VIDN,medium_airport,Dehradun Airport,Dehradun, 30.189699,78.180298,Südasien,156,254,410,6
VIDP,large_airport,Indira Gandhi International Airport,New Delhi, 28.5665,77.103104,Südasien,7652,7527,15179,153
VIDX,small_airport,Hindon Air Force Station,, 28.707700729370117,77.35890197753906,Südasien,62,68,130,23
VIGG,medium_airport,Kangra Airport,, 32.16510009765625,76.26339721679688,Südasien,0,2,2,0
VIGR,medium_airport,Gwalior Airport,Gwalior, 26.29330062866211,78.22779846191406,Südasien,0,3,3,0
VIJP,medium_airport,Jaipur International Airport,Jaipur, 26.8242,75.812202,Südasien,1,7,8,1
VILK,medium_airport,Chaudhary Charan Singh International Airport,Lucknow, 26.7605991364,80.8892974854,Südasien,169,151,320,15
VIPL,small_airport,Patiala Airport,, 30.314800262451172,76.364501953125,Südasien,0,13,13,0
VIPT,medium_airport,Pantnagar Airport,Pantnagar, 29.0334,79.473701,Südasien,1,7,8,1
VISM,small_airport,Shimla Airport,, 31.0818,77.068001,Südasien,0,1,1,0
VISP,small_airport,Sarsawa Air Force Station,, 29.993900299072266,77.42530059814453,Südasien,0,1,1,0
VMMC,large_airport,Macau International Airport,Macau, 22.149599,113.592003,Südasien,343,484,827,24
VNBP,small_airport,Bharatpur Airport,Bharatpur, 27.678101,84.429398,Südasien,0,1,1,0
VNBW,medium_airport,Gautam Buddha Airport,Bhairawa, 27.505685,83.416293,Südasien,1,0,1,1
VO95,small_airport,Hosur Airport,, 12.661299705505371,77.76719665527344,Südasien,27,23,50,3
VOAR,small_airport,Arkonam Airport,, 13.0712003708,79.69120025630001,Südasien,1,0,1,1
VOBG,medium_airport,HAL Airport,Bangalore, 12.9499998093,77.6681976318,Südasien,68,71,139,7
VOBL,large_airport,Kempegowda International Airport,Bangalore, 13.1979,77.706299,Südasien,3705,3798,7503,63
VOMM,large_airport,Chennai International Airport,Chennai, 12.990005493164062,80.16929626464844,Südasien,2756,2876,5632,54
VOPC,medium_airport,Pondicherry Airport,Pondicherry, 11.968,79.812,Südasien,3,4,7,2
VOTP,small_airport,Tirupati Airport,Tirupati, 13.632499694800002,79.543296814,Südasien,146,141,287,9
VOTR,medium_airport,Tiruchirapally Civil Airport Airport,Tiruchirappally, 10.765399932861328,78.70970153808594,Südasien,2,1,3,2
VOTV,large_airport,Trivandrum International Airport,Thiruvananthapuram, 8.48211956024,76.9200973511,Südasien,0,18,18,0
VOTX,small_airport,Tambaram Air Force Station,Chennai, 12.90719985961914,80.12190246582031,Südasien,4,3,7,2
VOYK,small_airport,Yelahanka Air Force Station,Yelahanka, 13.135499954223633,77.60600280761719,Südasien,11,12,23,8
VT01,small_airport,Teal Farm Airport,Huntington, 44.28260040283203,-72.93730163574219,Südasien,45,298,343,26
VT02,small_airport,Red Fox Airport,Bondville, 43.147300720214844,-72.88510131835938,Südasien,10,41,51,10
VT03,small_airport,Maule's Roost Airport,Lincoln, 44.08869934082031,-72.98090362548828,Südasien,9,79,88,9
VT06,small_airport,Santa's Airport,Putney, 43.004398345947266,-72.47370147705078,Südasien,2,2,4,1
VT09,small_airport,Spencer Airport,Addison, 44.11360168457031,-73.29029846191406,Südasien,7,72,79,7
VT10,small_airport,Manning Personal Airstrip,Bridport, 43.98139953613281,-73.38569641113281,Südasien,0,9,9,0
VT11,small_airport,Ass-Pirin Acres Airport,Addison, 44.06869888305664,-73.37339782714844,Südasien,5,10,15,5
VT12,small_airport,E.A.Deeds Farm Airport,Charlotte, 44.29119873046875,-73.283203125,Südasien,33,166,199,27
VT13,small_airport,Holloway Airport,Chester, 43.30009841918945,-72.71759796142578,Südasien,15,21,36,9
VT14,small_airport,Axinn Airport,Weybridge, 44.045101165771484,-73.1895980834961,Südasien,8,40,48,5
VT15,small_airport,Savage Island Airport,Grand Isle, 44.70389938354492,-73.24600219726562,Südasien,71,75,146,16
VT17,small_airport,Smith Airport,Ludlow, 43.36899948120117,-72.67430114746094,Südasien,15,35,50,7
VT20,small_airport,Mach Personal Strip,Pawlet, 43.36669921875,-73.14820098876953,Südasien,31,43,74,28
VT22,small_airport,Shelburne Farms Airport,Shelburne, 44.40140151977539,-73.26709747314453,Südasien,94,166,260,60
VT23,small_airport,Bostwick Farm Airport,Shelburne, 44.37089920043945,-73.25039672851562,Südasien,38,52,90,29
VT24,small_airport,Torrey Airport,Shoreham, 43.93199920654297,-73.37010192871094,Südasien,0,1,1,0
VT25,small_airport,Sky Acres Airport,South Burlington, 44.41669845581055,-73.16619873046875,Südasien,426,38,464,136
VT26,small_airport,Allenholm Airport,South Hero, 44.634498596191406,-73.30680084228516,Südasien,80,452,532,24
VT30,small_airport,Ketcham Lndg Area Airport,Waitsfield, 44.16260147089999,-72.83399963379999,Südasien,8,113,121,8
VT31,small_airport,Carriers Skypark Airport,Washington, 44.11119842529297,-72.44400024414062,Südasien,40,74,114,21
VT33,small_airport,Yankee Kingdom Airport,West Addison, 44.10559844970703,-73.37789916992188,Südasien,1,3,4,1
VT34,small_airport,Major W. Guth STOLport,Westminster, 43.06010055541992,-72.49199676513672,Südasien,21,85,106,10
VT38,small_airport,Greenwoods Airfield,Alburg, 45.00920104980469,-73.24669647216797,Südasien,8,2,10,4
VT39,small_airport,Taylor Airport,Wolcott, 44.607601165771484,-72.48040008544922,Südasien,21,36,57,16
VT41,closed,Moore's Field,Brattleboro, 42.924198,-72.5298,Südasien,6,20,26,6
VT42,small_airport,Two Tails Airport,Morrisville, 44.51259994506836,-72.60710144042969,Südasien,6,3,9,6
VT43,small_airport,Onyon Airport,Townshend, 43.01919937133789,-72.65290069580078,Südasien,13,58,71,10
VT44,small_airport,Perras Field,Morrisville, 44.52669906616211,-72.58149719238281,Südasien,6,2,8,5
VT45,small_airport,Davis Private Airport,Jericho, 44.51729965209961,-72.97930145263672,Südasien,66,58,124,40
VT46,small_airport,Northern Lights Airport,Alburg, 44.87200164794922,-73.2864990234375,Südasien,25,26,51,12
VT47,small_airport,Miller's Pleasure Airfield,Vernon, 42.77859878540039,-72.52780151367188,Südasien,35,53,88,30
VT48,small_airport,Fairholt Airport,Burlington, 44.46139907836914,-73.19599914550781,Südasien,884,605,1489,214
VT52,small_airport,Shaw Meadow Airport,Milton, 44.64339828491211,-73.1875991821289,Südasien,268,224,492,31
VT53,small_airport,Bailey Airport,Panton, 44.117795,-73.377546,Südasien,2,7,9,2
VT55,small_airport,Brandon Airport,Randolph, 43.90119934082031,-72.58290100097656,Südasien,34,150,184,22
VT56,small_airport,West Burke Aerodrome,West Burke, 44.61309814453125,-71.98090362548828,Südasien,1,5,6,1
VT59,small_airport,Ardell Flying Field,Manchester, 43.277801513671875,-72.91079711914062,Südasien,16,69,85,13
VT60,small_airport,Hulett Landing Strip,West Pawlett, 43.330101013183594,-73.24259948730469,Südasien,15,41,56,13
VT62,small_airport,Catamount Airfield,Cabot, 44.39039993286133,-72.35060119628906,Südasien,3,6,9,3
VT63,small_airport,Douglas Field,North Troy, 44.99530029296875,-72.37899780273438,Südasien,5,2,7,5
VT64,small_airport,Mountain View Farm Airport,Morristown, 44.51530075073242,-72.64119720458984,Südasien,17,25,42,17
VT73,small_airport,Melrose Springs Airfield,Bridport, 43.944861,-73.316833,Südasien,1,1,2,1
VTBD,large_airport,Don Mueang International Airport,Bangkok, 13.9125995636,100.607002258,Südasien,106,143,249,27
VTBI,small_airport,Khao E To Airport,, 14.077799797058105,101.37999725341797,Südasien,0,2,2,0
VTBK,medium_airport,Kamphaeng Saen Airport,Nakhon Pathom, 14.1020002365,99.9171981812,Südasien,0,1,1,0
VTBS,large_airport,Suvarnabhumi Airport,Bangkok, 13.681099891662598,100.74700164794922,Südasien,1786,2225,4011,69
VTBT,small_airport,Bang Pra Airport,Bang Pra, 13.2324259496,100.956802368,Südasien,30,48,78,5
VTBU,medium_airport,U-Tapao International Airport,Rayong, 12.679900169372559,101.00499725341797,Südasien,55,46,101,9
